pc4,INWONER,GEM_HH_GR,AV5_HORECA,OAD,median_inc,cluster,level_zip
6702,2565.0,1.6,114.80000000000001,1589.0,35300.0,3,2460
6703,2780.0,1.8,109.8,1415.0,40800.0,3,2461
6704,735.0,2.1,100.69999999999999,549.0,29300.0,2,2462
6705,1225.0,2.3,145.1,263.0,22900.0,2,2463
6706,5375.0,1.8,138.3,1993.0,24700.0,3,2464
6707,5065.0,1.7,144.9,2977.0,34000.0,1,2465
6708,13710.0,1.8,137.5,2008.0,26900.0,1,2466
6709,3660.0,1.5,134.5,1678.0,23200.0,1,2467
6711,10550.0,1.8,129.4,1925.0,22800.0,1,2468
6712,5285.0,2.3,150.4,2533.0,20500.0,2,2469
6713,9920.0,2.0,120.2,2576.0,20900.0,1,2470
6714,7315.0,2.2,126.0,2656.0,23200.0,3,2471
6715,6855.0,2.3,21.7,2028.0,28400.0,3,2472
6716,8250.0,2.5,18.5,1254.0,23100.0,3,2473
6717,17585.0,2.3,13.4,1970.0,31100.0,1,2474
6718,8520.0,2.9,28.3,893.0,38500.0,2,2475
6721,15080.0,2.3,80.6,1176.0,26600.0,1,2476
6731,2230.0,2.6,106.4,242.0,38100.0,3,2477
6732,3530.0,3.0,480.20000000000005,206.0,31900.0,2,2478
6733,2710.0,2.8,425.1,170.0,30500.0,3,2479
6741,13575.0,2.7,419.1,577.0,33800.0,3,2480
6744,3665.0,3.0,453.79999999999995,241.0,48600.0,1,2481
6745,465.0,2.3,420.0,248.0,36100.0,3,2482
6811,5880.0,1.3,203.89999999999998,3331.0,41900.0,1,2483
6812,2785.0,1.8,482.29999999999995,1168.0,38600.0,1,2484
6813,4535.0,2.3,480.6,1349.0,42000.0,1,2485
6814,6230.0,1.9,444.1,2212.0,32000.0,1,2486
6815,3305.0,2.1,475.70000000000005,660.0,31900.0,1,2487
6816,2215.0,2.1,387.7,173.0,44900.0,2,2488
6821,5915.0,1.7,471.0999999999999,3663.0,36700.0,3,2489
6822,7215.0,1.8,476.1,3489.0,42100.0,3,2490
6823,6920.0,1.8,500.8,1659.0,38115.6746031746,1,2491
6824,9990.0,1.9,421.6,2633.0,37400.0,2,2492
6825,5655.0,1.8,460.29999999999995,2249.0,24400.0,2,2493
6826,10070.0,1.8,453.1,2306.0,31400.0,3,2494
6827,430.0,1.7,405.4,1539.0,56100.0,1,2495
6828,11855.0,1.5,363.20000000000005,3659.0,28000.0,2,2496
6831,3455.0,1.6,110.80000000000001,1798.0,43800.0,2,2497
6832,5495.0,2.1,447.3,2239.0,35300.0,2,2498
6833,6490.0,2.1,354.1,2044.0,33100.0,1,2499
6834,3300.0,2.1,115.6,1362.0,46200.0,1,2500
6835,5300.0,2.0,66.30000000000001,1631.0,34100.0,3,2501
6836,12010.0,2.4,82.1,1471.0,38100.0,3,2502
6841,4485.0,2.1,40.1,1712.0,41400.0,1,2503
6842,2765.0,2.3,52.099999999999994,1328.0,36800.0,1,2504
6843,10875.0,2.1,72.3,1715.0,30400.0,3,2505
6844,4170.0,2.1,155.39999999999998,2082.0,34900.0,3,2506
6845,6230.0,2.2,249.6,1649.0,30800.0,1,2507
6846,11705.0,2.8,38.900000000000006,1212.0,38100.0,1,2508
6851,9285.0,2.2,32.0,1148.0,41300.0,3,2509
6852,9995.0,2.4,36.0,1464.0,44800.0,3,2510
6861,5630.0,2.1,40.7,930.0,45900.0,1,2511
6862,5670.0,2.2,22.7,1013.0,36200.0,1,2512
6865,4975.0,1.9,1.0,783.0,35200.0,3,2513
6866,3400.0,1.9,240.6,947.0,37500.0,3,2514
6869,715.0,2.2,281.90000000000003,360.0,36500.0,2,2515
6871,9165.0,2.2,114.6,1066.0,31900.0,3,2516
6874,1740.0,2.1,215.5,176.0,33500.0,1,2517
6877,100.0,1.2,65.2,2.0,38800.0,3,2518
6881,7445.0,2.0,66.69999999999999,1779.0,46200.0,2,2519
6882,6450.0,1.9,67.2,2527.0,39200.0,3,2520
6883,4195.0,1.9,65.4,1620.0,39900.0,2,2521
6891,1645.0,2.4,60.400000000000006,940.0,38700.0,2,2522
6901,6335.0,1.9,51.199999999999996,1808.0,46000.0,1,2523
6902,1175.0,2.4,12.2,904.0,35700.0,1,2524
6903,6820.0,2.2,16.1,1521.0,43600.0,2,2525
6904,7275.0,2.2,32.7,1739.0,50000.0,1,2526
6905,3695.0,2.6,23.7,482.0,29400.0,3,2527
6909,1870.0,2.2,23.0,202.0,26600.0,1,2528
6911,2385.0,2.4,19.6,286.0,40600.0,2,2529
6913,860.0,2.5,50.2,88.0,38115.6746031746,2,2530
6914,1020.0,2.3,45.5,128.0,40600.0,3,2531
6915,3100.0,2.2,59.699999999999996,561.0,38200.0,2,2532
6916,2770.0,2.2,49.2,481.0,39700.0,3,2533
6917,675.0,2.2,86.8,102.0,33800.0,1,2534
6921,14510.0,2.3,60.300000000000004,1274.0,39100.0,2,2535
6922,7690.0,2.3,33.1,1244.0,40300.0,1,2536
6923,2020.0,2.6,41.8,297.0,45900.0,3,2537
6924,1115.0,2.6,30.5,160.0,44300.0,1,2538
6931,7505.0,2.2,29.700000000000003,1081.0,40600.0,2,2539
6932,7435.0,2.2,47.099999999999994,1225.0,28300.0,2,2540
6941,4760.0,2.4,48.099999999999994,876.0,25500.0,3,2541
6942,12250.0,2.3,31.5,1003.0,34000.0,1,2542
6951,7320.0,2.1,32.9,1387.0,39500.0,1,2543
6952,4310.0,2.1,25.0,1378.0,26400.0,3,2544
6953,2120.0,2.1,19.6,832.0,39300.0,1,2545
6955,1125.0,2.2,20.3,151.0,41700.0,1,2546
6956,930.0,2.4,29.8,616.0,43200.0,2,2547
6957,925.0,2.1,23.1,137.0,32000.0,3,2548
6961,9730.0,2.2,37.4,915.0,36900.0,3,2549
6964,815.0,2.5,34.0,51.0,38100.0,2,2550
6971,8475.0,2.2,29.6,746.0,42400.0,1,2551
6974,700.0,2.3,31.6,107.0,37900.0,2,2552
6975,340.0,2.6,28.6,22.0,41300.0,3,2553
6981,4625.0,1.9,10.2,968.0,47500.0,3,2554
6982,2235.0,2.1,12.3,847.0,41300.0,1,2555
6983,4095.0,2.4,46.8,737.0,36700.0,3,2556
6984,195.0,2.5,35.5,156.0,43800.0,1,2557
6986,1310.0,2.4,32.7,406.0,31200.0,1,2558
6987,2815.0,2.3,20.3,352.0,42200.0,1,2559
6988,1390.0,2.1,17.5,175.0,43100.0,1,2560
6991,7715.0,2.1,18.5,1029.0,38115.6746031746,2,2561
6994,1105.0,2.2,119.8,157.0,37500.0,3,2562
6996,1645.0,2.4,118.9,122.0,38115.6746031746,2,2563
6997,460.0,2.0,119.69999999999999,78.0,34500.0,3,2564
6998,575.0,2.3,110.80000000000001,101.0,41500.0,3,2565
6999,1610.0,2.3,122.4,150.0,44500.0,2,2566
7001,4365.0,1.7,115.10000000000001,1809.0,31000.0,2,2567
7002,6650.0,1.9,127.1,1495.0,33100.0,2,2568
7003,2890.0,2.2,118.7,1381.0,44100.0,1,2569
7004,4450.0,2.3,120.1,462.0,34000.0,2,2570
7005,610.0,1.7,37.7,1046.0,39300.0,2,2571
7006,10070.0,2.3,17.8,1217.0,42200.0,3,2572
7007,8075.0,2.4,8.9,1059.0,43800.0,2,2573
7008,840.0,2.2,23.2,701.0,41900.0,2,2574
7009,7090.0,2.3,46.0,1334.0,33600.0,2,2575
7011,5560.0,2.3,30.3,758.0,38115.6746031746,2,2576
7021,8665.0,2.3,20.4,556.0,43500.0,3,2577
7025,2280.0,2.5,48.3,66.0,33800.0,3,2578
7031,6950.0,2.3,44.099999999999994,491.0,42100.0,2,2579
7035,1485.0,2.4,40.8,144.0,31600.0,1,2580
7036,455.0,2.7,42.7,55.0,31400.0,2,2581
7037,2315.0,2.4,34.3,196.0,35300.0,2,2582
7038,2685.0,2.1,30.7,365.0,43700.0,1,2583
7039,1165.0,2.4,37.9,174.0,43400.0,1,2584
7041,8420.0,2.1,107.0,978.0,39400.0,2,2585
7044,450.0,2.5,14.1,537.0,44200.0,3,2586
7045,750.0,2.5,15.7,66.0,41600.0,2,2587
7046,80.0,3.2,14.2,10.0,46100.0,2,2588
7047,1050.0,2.4,41.8,165.0,37000.0,1,2589
7048,160.0,2.8,51.49999999999999,80.0,44900.0,1,2590
7051,5905.0,2.2,16.799999999999997,633.0,46000.0,3,2591
7054,1145.0,2.4,49.9,75.0,35200.0,1,2592
7055,1010.0,2.5,44.5,42.0,39400.0,3,2593
7061,4645.0,2.2,43.4,787.0,43800.0,2,2594
7064,5535.0,2.2,4.5,553.0,34900.0,2,2595
7065,955.0,2.3,9.5,37.0,35700.0,3,2596
7071,10475.0,2.3,37.6,1004.0,49400.0,2,2597
7075,1885.0,2.4,24.4,292.0,47400.0,3,2598
7076,835.0,2.6,17.6,299.0,44900.0,2,2599
7077,505.0,2.6,16.0,54.0,44700.0,2,2600
7078,1020.0,2.5,15.3,86.0,45400.0,3,2601
7081,4380.0,2.3,70.5,616.0,35300.0,3,2602
7083,245.0,2.6,71.3,33.0,49800.0,1,2603
7084,925.0,2.5,70.0,103.0,32700.0,2,2604
7091,7175.0,2.2,19.5,877.0,42800.0,1,2605
7095,1075.0,2.5,31.900000000000002,81.0,43500.0,3,2606
7101,12190.0,2.1,5.6000000000000005,1577.0,45500.0,3,2607
7102,3700.0,2.2,20.5,995.0,34200.0,3,2608
7103,7705.0,2.3,27.2,1414.0,45400.0,3,2609
7104,1445.0,2.6,24.799999999999997,53.0,25800.0,3,2610
7105,410.0,2.7,60.699999999999996,30.0,26200.0,2,2611
7106,380.0,2.5,65.2,15.0,32600.0,3,2612
7107,715.0,2.4,36.7,38.0,25900.0,2,2613
7108,880.0,2.6,26.200000000000003,23.0,34300.0,1,2614
7109,650.0,2.6,23.4,44.0,32500.0,2,2615
7113,290.0,2.4,25.0,86.0,44600.0,3,2616
7115,280.0,2.4,29.4,33.0,37100.0,2,2617
7119,265.0,2.5,34.5,21.0,40400.0,2,2618
7121,7990.0,2.3,32.6,982.0,46500.0,2,2619
7122,7845.0,2.4,31.2,676.0,44000.0,1,2620
7123,1475.0,2.7,23.200000000000003,731.0,48100.0,3,2621
7126,1445.0,2.3,21.3,231.0,44700.0,3,2622
7131,10005.0,2.2,48.6,961.0,41200.0,2,2623
7132,2975.0,2.7,34.4,717.0,38500.0,3,2624
7134,1105.0,2.8,27.199999999999996,86.0,43100.0,2,2625
7135,1415.0,2.6,32.5,112.0,38115.6746031746,1,2626
7136,2015.0,2.5,29.0,134.0,43500.0,3,2627
7137,1400.0,2.5,15.2,102.0,38115.6746031746,1,2628
7141,9400.0,2.2,8.2,909.0,43500.0,2,2629
7142,485.0,2.7,24.6,19.0,39300.0,2,2630
7151,7680.0,2.2,21.799999999999997,1010.0,40700.0,3,2631
7152,3460.0,2.4,100.8,628.0,49400.0,3,2632
7156,2830.0,2.5,99.3,140.0,41400.0,2,2633
7157,1325.0,2.5,101.0,43.0,39400.0,1,2634
7161,9390.0,2.2,101.2,766.0,33600.0,2,2635
7165,1040.0,2.7,98.9,76.0,41100.0,3,2636
7201,5670.0,1.6,97.6,2245.0,42700.0,2,2637
7202,505.0,2.0,88.3,929.0,38600.0,3,2638
7203,4805.0,2.1,83.8,1122.0,38000.0,2,2639
7204,9945.0,2.0,10.5,2403.0,38700.0,2,2640
7205,2535.0,2.3,93.8,667.0,39600.0,2,2641
7206,6655.0,2.2,12.0,1389.0,41000.0,1,2642
7207,8835.0,2.5,8.8,1043.0,36100.0,1,2643
7211,4385.0,2.2,8.4,380.0,42500.0,2,2644
7213,4035.0,2.2,6.5,439.0,45400.0,3,2645
7214,2035.0,2.3,9.8,193.0,42500.0,2,2646
7215,395.0,2.3,10.6,47.0,27600.0,2,2647
7216,270.0,2.3,20.6,24.0,32000.0,1,2648
7217,1740.0,2.3,25.200000000000003,100.0,63700.0,1,2649
7218,1180.0,2.2,18.2,88.0,37300.0,1,2650
7221,2285.0,2.2,8.5,261.0,37800.0,2,2651
7223,1075.0,2.4,94.6,71.0,34800.0,2,2652
7224,90.0,2.4,97.80000000000001,13.0,38000.0,3,2653
7225,260.0,2.4,18.7,73.0,42800.0,2,2654
7226,135.0,2.1,15.8,64.0,34500.0,3,2655
7227,870.0,2.5,40.8,49.0,32800.0,1,2656
7231,5400.0,2.2,41.3,1265.0,49600.0,1,2657
7232,3265.0,2.3,31.7,1383.0,45300.0,1,2658
7233,325.0,2.6,12.799999999999999,38.0,38400.0,1,2659
7234,640.0,2.3,20.799999999999997,76.0,39200.0,3,2660
7241,8065.0,2.1,15.7,913.0,33800.0,1,2661
7242,5530.0,2.3,17.5,1314.0,29100.0,2,2662
7244,1755.0,2.4,16.1,95.0,28100.0,3,2663
7245,4205.0,2.4,6.4,163.0,36700.0,3,2664
7251,7225.0,2.2,20.6,491.0,30600.0,3,2665
7255,6645.0,2.3,28.3,483.0,38200.0,3,2666
7256,1425.0,2.4,20.5,184.0,35100.0,3,2667
7261,7655.0,2.3,8.6,521.0,27400.0,3,2668
7263,905.0,2.6,283.8,64.0,43600.0,3,2669
7271,7830.0,2.3,262.29999999999995,789.0,52800.0,2,2670
7273,715.0,2.4,254.7,58.0,44200.0,2,2671
7274,1330.0,2.5,273.0,84.0,45100.0,3,2672
7275,650.0,2.5,257.6,46.0,38115.6746031746,3,2673
7311,10250.0,1.6,259.8,3093.0,36800.0,1,2674
7312,10810.0,2.1,261.8,1754.0,38115.6746031746,1,2675
7313,2250.0,2.4,277.7,823.0,37200.0,1,2676
7314,6630.0,2.0,267.3,2112.0,47600.0,3,2677
7315,4970.0,2.0,230.70000000000002,1686.0,38900.0,1,2678
7316,6230.0,2.1,177.6,1750.0,44300.0,2,2679
7317,330.0,2.1,231.0,1062.0,44600.0,3,2680
7321,6025.0,2.3,148.1,2277.0,39700.0,1,2681
7322,9730.0,2.2,165.0,2046.0,45800.0,2,2682
7323,12035.0,2.4,265.4,1629.0,36300.0,1,2683
7324,1710.0,3.0,234.60000000000002,647.0,53400.0,2,2684
7325,12990.0,2.6,285.30000000000007,1494.0,39000.0,1,2685
7326,10005.0,2.4,271.6,1654.0,41900.0,2,2686
7327,5820.0,2.4,271.29999999999995,1435.0,50200.0,3,2687
7328,7335.0,2.2,269.4,1955.0,51500.0,3,2688
7329,2760.0,1.9,278.3,2077.0,26800.0,2,2689
7331,11375.0,2.0,263.70000000000005,2820.0,28700.0,2,2690
7332,640.0,2.4,205.7,2022.0,27600.0,2,2691
7333,6665.0,2.1,26.400000000000002,1794.0,27200.0,2,2692
7334,1960.0,2.3,113.6,1917.0,25500.0,3,2693
7335,6190.0,2.2,8.9,2200.0,27600.0,1,2694
7336,305.0,1.6,0.9,1547.0,26000.0,3,2695
7339,6155.0,2.3,14.8,755.0,35100.0,2,2696
7341,1050.0,3.0,13.399999999999999,57.0,40300.0,2,2697
7345,2190.0,2.4,51.5,182.0,43200.0,3,2698
7346,245.0,2.0,46.400000000000006,34.0,34800.0,1,2699
7348,105.0,2.2,24.4,16.0,37600.0,2,2700
7351,1415.0,2.0,16.6,122.0,47600.0,1,2701
7352,55.0,1.9,8.9,86.0,48600.0,3,2702
7361,4920.0,2.0,9.5,313.0,38115.6746031746,1,2703
7364,1225.0,2.7,23.6,108.0,38115.6746031746,3,2704
7371,3195.0,2.2,46.8,250.0,38115.6746031746,1,2705
7381,1660.0,2.6,154.3,120.0,34900.0,3,2706
7382,1500.0,2.5,28.7,119.0,44500.0,1,2707
7383,2695.0,2.4,11.9,201.0,43900.0,3,2708
7384,3020.0,2.5,3.1,112.0,45700.0,2,2709
7391,12005.0,2.2,23.799999999999997,984.0,40900.0,2,2710
7392,955.0,2.8,203.2,444.0,43200.0,1,2711
7395,720.0,2.3,192.8,76.0,46000.0,1,2712
7396,2505.0,2.5,200.1,112.0,41400.0,3,2713
7397,710.0,2.7,187.89999999999998,26.0,32300.0,3,2714
7399,655.0,2.6,198.0,52.0,42800.0,2,2715
7411,8080.0,1.6,206.1,2647.0,40500.0,2,2716
7412,11740.0,1.9,201.1,2330.0,41900.0,2,2717
7413,7145.0,1.9,190.1,3489.0,40000.0,1,2718
7414,5320.0,2.0,204.0,1731.0,35200.0,1,2719
7415,10840.0,1.9,76.0,2353.0,38500.0,2,2720
7416,3460.0,2.1,177.9,2298.0,50000.0,1,2721
7417,4700.0,2.1,103.3,1614.0,56300.0,3,2722
7418,560.0,2.2,66.8,799.0,52200.0,2,2723
7419,2310.0,2.4,25.1,1143.0,44000.0,1,2724
7421,5235.0,2.4,23.900000000000002,1067.0,34900.0,2,2725
7422,2470.0,2.2,26.2,1490.0,38115.6746031746,3,2726
7423,6160.0,2.3,13.2,1592.0,41000.0,1,2727
7424,4435.0,2.8,126.5,1330.0,39800.0,2,2728
7425,8120.0,2.8,127.1,1234.0,33000.0,3,2729
7426,25.0,2.3,176.60000000000002,106.0,40000.0,3,2730
7427,85.0,2.3,12.5,374.0,54500.0,1,2731
7428,150.0,2.5,9.2,34.0,39000.0,1,2732
7429,1050.0,1.9,13.099999999999998,1437.0,49400.0,3,2733
7431,4710.0,2.4,206.4,569.0,41100.0,1,2734
7433,5815.0,2.5,57.5,661.0,45800.0,3,2735
7434,1465.0,2.6,54.300000000000004,67.0,19700.0,2,2736
7435,430.0,2.4,58.0,42.0,25300.0,1,2737
7437,5650.0,2.4,44.800000000000004,418.0,23400.0,2,2738
7439,315.0,2.6,10.100000000000001,807.0,23800.0,1,2739
7441,4990.0,2.4,26.5,1069.0,25300.0,3,2740
7442,10630.0,2.2,55.0,1154.0,20500.0,3,2741
7443,9120.0,2.5,45.5,827.0,26100.0,1,2742
7447,6305.0,2.5,41.9,389.0,43400.0,2,2743
7448,2155.0,2.6,58.2,115.0,54400.0,2,2744
7451,9425.0,2.4,46.3,450.0,32100.0,1,2745
7461,9575.0,2.5,37.4,1316.0,32300.0,3,2746
7462,13915.0,2.7,29.9,1503.0,26700.0,2,2747
7463,5385.0,3.4,31.6,982.0,35800.0,3,2748
7466,340.0,3.2,19.6,56.0,39100.0,2,2749
7467,430.0,3.2,22.0,47.0,38115.6746031746,1,2750
7468,7140.0,2.6,37.8,521.0,26400.0,3,2751
7471,12080.0,2.2,40.7,963.0,34400.0,1,2752
7472,40.0,2.6,43.8,211.0,26400.0,3,2753
7475,7255.0,2.4,25.700000000000003,307.0,24400.0,1,2754
7478,2625.0,2.3,25.7,222.0,26400.0,1,2755
7481,10815.0,2.2,9.600000000000001,1032.0,39500.0,2,2756
7482,10435.0,2.4,12.399999999999999,1001.0,38800.0,3,2757
7483,3000.0,3.0,323.5,1090.0,40300.0,2,2758
7491,7405.0,2.2,323.0,754.0,28000.0,2,2759
7495,1850.0,2.8,324.1,53.0,28200.0,3,2760
7496,2080.0,2.5,318.4,194.0,29900.0,1,2761
7497,1580.0,2.7,159.34573624194346,96.0,45300.0,3,2762
7511,9435.0,1.4,303.09999999999997,3958.0,32700.0,2,2763
7512,6600.0,1.8,281.70000000000005,3508.0,30500.0,1,2764
7513,5170.0,1.7,307.2,3021.0,28000.0,2,2765
7514,5575.0,1.8,230.2,3322.0,37700.0,1,2766
7521,9310.0,1.8,130.2,1576.0,49800.0,2,2767
7522,7115.0,1.5,303.09999999999997,1392.0,44100.0,1,2768
7523,12200.0,1.9,108.0,2378.0,38115.6746031746,2,2769
7524,3285.0,2.5,313.7,348.0,23600.0,2,2770
7525,375.0,2.7,96.70000000000002,119.0,29400.0,3,2771
7531,8475.0,2.1,316.8,2199.0,39700.0,3,2772
7532,5325.0,2.2,98.6,949.0,29000.0,3,2773
7533,4525.0,2.0,316.6,2388.0,41000.0,1,2774
7534,12730.0,2.5,261.5,1174.0,35200.0,1,2775
7535,3825.0,2.3,311.8,1925.0,46300.0,1,2776
7536,60.0,2.8,238.60000000000002,65.0,33700.0,1,2777
7541,3405.0,2.1,319.7,2255.0,40200.0,2,2778
7542,10455.0,2.3,99.6,1372.0,36400.0,1,2779
7543,7070.0,2.0,171.0,2526.0,31600.0,2,2780
7544,15885.0,2.2,18.200000000000003,2049.0,44000.0,3,2781
7545,15110.0,2.0,204.2,2519.0,49000.0,1,2782
7546,8705.0,2.4,195.0,1130.0,37400.0,2,2783
7547,595.0,2.1,187.0,630.0,46000.0,2,2784
7548,3765.0,2.3,42.1,283.0,47400.0,2,2785
7551,4140.0,1.6,197.59999999999997,2896.0,49500.0,2,2786
7552,10940.0,2.0,214.10000000000002,1543.0,26900.0,1,2787
7553,9920.0,1.9,192.0,2056.0,35500.0,2,2788
7554,1475.0,2.6,134.10000000000002,148.0,29600.0,1,2789
7555,9040.0,2.0,117.6,1629.0,27400.0,2,2790
7556,11415.0,2.1,29.4,2216.0,23600.0,1,2791
7557,10675.0,2.0,54.9,2428.0,26000.0,2,2792
7558,12400.0,2.3,91.6,1348.0,27000.0,2,2793
7559,10670.0,2.7,87.5,902.0,33600.0,2,2794
7561,1975.0,2.6,93.8,247.0,42400.0,1,2795
7562,225.0,2.7,81.7,35.0,38115.6746031746,2,2796
7571,2675.0,1.6,82.4,2218.0,42900.0,1,2797
7572,5130.0,2.1,80.6,1993.0,46200.0,1,2798
7573,3650.0,2.2,82.1,1677.0,47000.0,1,2799
7574,3580.0,2.1,31.1,814.0,39100.0,2,2800
7575,335.0,2.5,33.2,612.0,30900.0,3,2801
7576,6155.0,2.4,47.599999999999994,1240.0,50000.0,3,2802
7577,10095.0,2.6,30.1,1244.0,43700.0,3,2803
7581,7870.0,2.2,41.5,1031.0,49500.0,1,2804
7582,5335.0,2.3,26.4,1024.0,45500.0,1,2805
7585,465.0,2.3,27.9,121.0,40600.0,3,2806
7586,4110.0,2.3,17.5,465.0,49800.0,2,2807
7587,3865.0,2.6,29.4,219.0,46600.0,1,2808
7588,970.0,2.9,16.799999999999997,40.0,52000.0,2,2809
7591,10105.0,2.4,136.6,722.0,48500.0,2,2810
7595,3000.0,2.6,131.4,246.0,38115.6746031746,2,2811
7596,2295.0,2.8,122.4,135.0,42400.0,3,2812
7597,1670.0,2.8,149.8,62.0,39300.0,1,2813
7601,6985.0,2.1,140.2,2196.0,47400.0,2,2814
7602,5500.0,2.2,132.9,1294.0,39200.0,1,2815
7603,6100.0,2.2,135.9,1281.0,44700.0,3,2816
7604,6655.0,2.1,112.6,1291.0,38115.6746031746,3,2817
7605,3045.0,2.1,122.4,2522.0,52900.0,3,2818
7606,7040.0,2.1,102.6,2012.0,43700.0,3,2819
7607,9070.0,1.8,126.60000000000001,2139.0,45700.0,3,2820
7608,11045.0,2.3,67.9,1467.0,50900.0,1,2821
7609,13970.0,2.5,34.6,1054.0,44700.0,1,2822
7610,45.0,2.8,56.2,98.0,38115.6746031746,1,2823
7611,1515.0,2.6,101.7,234.0,37600.0,2,2824
7614,270.0,2.6,87.80000000000001,259.0,45200.0,1,2825
7615,1595.0,2.7,48.10000000000001,160.0,38115.6746031746,2,2826
7621,5845.0,2.4,49.3,1240.0,31500.0,3,2827
7622,7865.0,2.0,33.0,1572.0,43800.0,2,2828
7623,7610.0,2.7,38.5,960.0,42900.0,2,2829
7625,1365.0,2.5,32.5,142.0,33900.0,1,2830
7626,530.0,3.0,8.8,141.0,41100.0,1,2831
7627,1875.0,2.6,34.199999999999996,117.0,43800.0,3,2832
7631,4480.0,2.3,36.8,589.0,45700.0,3,2833
7634,745.0,2.7,43.0,59.0,39100.0,2,2834
7635,990.0,2.8,33.5,49.0,42700.0,2,2835
7636,570.0,2.9,37.5,79.0,39700.0,3,2836
7637,340.0,3.0,16.3,157.0,42100.0,2,2837
7638,180.0,3.2,27.9,14.0,40300.0,2,2838
7641,8420.0,2.5,23.4,898.0,36400.0,3,2839
7642,6960.0,2.4,20.900000000000002,850.0,41500.0,2,2840
7645,1055.0,2.9,19.9,52.0,47500.0,3,2841
7651,5775.0,2.4,16.7,556.0,35600.0,2,2842
7661,975.0,2.7,15.999999999999998,102.0,42000.0,2,2843
7662,215.0,2.7,21.9,13.0,39200.0,1,2844
7663,390.0,3.0,25.4,39.0,39800.0,3,2845
7664,615.0,2.6,38.3,34.0,39500.0,3,2846
7665,3595.0,2.7,19.0,231.0,46300.0,1,2847
7666,895.0,2.9,19.3,58.0,38500.0,3,2848
7667,1220.0,2.6,5.9,76.0,46400.0,3,2849
7668,160.0,2.6,22.9,23.0,36800.0,2,2850
7671,11355.0,2.5,18.799999999999997,667.0,38115.6746031746,2,2851
7672,2560.0,2.9,7.9,795.0,38700.0,3,2852
7675,135.0,2.6,21.6,54.0,46200.0,3,2853
7676,4490.0,2.5,12.5,362.0,38115.6746031746,3,2854
7678,4290.0,2.6,19.3,241.0,35200.0,1,2855
7679,1275.0,2.7,22.7,77.0,42500.0,3,2856
7681,8735.0,2.5,24.799999999999997,745.0,44100.0,2,2857
7683,5875.0,2.6,12.5,355.0,29100.0,3,2858
7685,1050.0,2.8,9.899999999999999,65.0,37000.0,2,2859
7686,580.0,3.0,13.7,159.0,40200.0,1,2860
7687,1190.0,2.6,13.9,175.0,34400.0,2,2861
7688,1420.0,2.8,6.5,71.0,48500.0,1,2862
7691,3450.0,2.8,4.4,239.0,45500.0,1,2863
7692,925.0,3.0,36.0,112.0,38115.6746031746,3,2864
7693,1455.0,2.8,28.1,140.0,37000.0,2,2865
7694,1535.0,2.5,27.6,138.0,32700.0,2,2866
7695,1095.0,2.7,19.9,57.0,31600.0,3,2867
7696,295.0,2.8,10.9,48.0,38400.0,1,2868
7701,12015.0,2.4,12.0,813.0,34400.0,3,2869
7702,765.0,2.6,9.100000000000001,773.0,34400.0,3,2870
7705,325.0,2.6,17.1,37.0,47600.0,3,2871
7707,3805.0,2.4,13.1,212.0,40700.0,1,2872
7711,9190.0,2.4,31.5,456.0,35300.0,2,2873
7715,935.0,2.9,31.6,42.0,45900.0,1,2874
7721,7260.0,2.3,12.1,915.0,38115.6746031746,2,2875
7722,7355.0,2.6,23.799999999999997,219.0,38115.6746031746,1,2876
7731,12075.0,2.3,9.7,699.0,38115.6746031746,1,2877
7732,420.0,3.5,3.9,408.0,34500.0,1,2878
7734,350.0,2.4,4.9,46.0,37800.0,1,2879
7735,335.0,2.8,9.8,67.0,47900.0,3,2880
7736,200.0,2.7,39.8,33.0,38115.6746031746,3,2881
7737,500.0,2.1,35.2,73.0,38115.6746031746,1,2882
7738,595.0,2.6,22.0,22.0,38115.6746031746,2,2883
7739,415.0,2.5,1.5,34.0,38115.6746031746,2,2884
7741,9250.0,2.1,8.4,885.0,45300.0,1,2885
7742,6435.0,2.4,14.2,888.0,38115.6746031746,3,2886
7751,3905.0,2.3,18.5,311.0,47400.0,3,2887
7753,685.0,2.5,13.7,66.0,38115.6746031746,1,2888
7754,375.0,2.6,28.8,34.0,38115.6746031746,2,2889
7755,370.0,2.5,4.9,32.0,44300.0,2,2890
7756,265.0,2.7,5.5,59.0,39900.0,1,2891
7761,4380.0,2.3,41.9,407.0,46200.0,3,2892
7764,480.0,2.3,43.0,127.0,25500.0,1,2893
7765,1680.0,2.4,39.3,154.0,30600.0,3,2894
7766,1255.0,2.4,12.3,84.0,55200.0,3,2895
7771,4745.0,2.3,12.8,843.0,38800.0,3,2896
7772,11120.0,2.2,10.600000000000001,923.0,25000.0,2,2897
7773,3460.0,2.9,31.5,729.0,38115.6746031746,3,2898
7775,2025.0,2.6,15.899999999999999,111.0,35900.0,1,2899
7776,3080.0,2.4,12.399999999999999,337.0,27500.0,3,2900
7777,965.0,2.7,3.8,76.0,25800.0,1,2901
7778,185.0,2.8,13.4,53.0,37500.0,1,2902
7779,105.0,2.4,16.2,12.0,40400.0,1,2903
7781,260.0,2.6,42.900000000000006,44.0,39900.0,3,2904
7782,1975.0,2.4,10.7,167.0,46600.0,2,2905
7783,3165.0,2.4,11.3,385.0,32600.0,2,2906
7784,550.0,2.9,12.7,36.0,33000.0,1,2907
