name,INWONER,GEM_HH_GR,AV5_HORECA,OAD,median_inc,cluster,level_zip_x,globalChannel_fastfood,globalChannel_other,rating,pc4,level_zip_y,dv
Chinees Restaurant \'t Slop\',1575.0,2.0,11.1,301.0,36400.0,2,1507,0,1,4.2,4486,1507,CLOSED_PERMANENTLY
Kwalitaria Kamperland,2020.0,2.1,22.700000000000003,197.0,38115.6746031746,1,1509,0,1,4.2,4493,1509,OPERATIONAL
Restaurant Bestevaer,2020.0,2.1,22.700000000000003,197.0,38115.6746031746,1,1509,0,1,3.2,4493,1509,CLOSED_PERMANENTLY
Café-Restaurant De Griek,2020.0,2.1,22.700000000000003,197.0,38115.6746031746,1,1509,0,1,4.4,4493,1509,OPERATIONAL
Gasterij Rubens - Restaurant Kamperland,2020.0,2.1,22.700000000000003,197.0,38115.6746031746,1,1509,0,1,4.2,4493,1509,OPERATIONAL
Seafarm Restaurant,2020.0,2.1,22.700000000000003,197.0,38115.6746031746,1,1509,0,1,4.5,4493,1509,OPERATIONAL
Snackpoint Wimpie,2020.0,2.1,22.700000000000003,197.0,38115.6746031746,1,1509,0,1,4.6,4493,1509,OPERATIONAL
Restaurant de Brouwerij,2020.0,2.1,22.700000000000003,197.0,38115.6746031746,1,1509,0,1,4.1,4493,1509,OPERATIONAL
Ramses,4635.0,2.0,21.4,757.0,32400.0,2,1511,0,1,3.2,4501,1511,OPERATIONAL
Eetwinkel Valk,4635.0,2.0,21.4,757.0,32400.0,2,1511,0,1,4.8,4501,1511,OPERATIONAL
Het Stadhuis,4635.0,2.0,21.4,757.0,32400.0,2,1511,0,1,4.5,4501,1511,OPERATIONAL
Kiosk,4635.0,2.0,21.4,757.0,32400.0,2,1511,0,1,4.2,4501,1511,OPERATIONAL
Goo Li Zeng,4635.0,2.0,21.4,757.0,32400.0,2,1511,0,1,4.7,4501,1511,OPERATIONAL
Penny Lane,4635.0,2.0,21.4,757.0,32400.0,2,1511,0,0,4.5,4501,1511,OPERATIONAL
'tis Boven,4635.0,2.0,21.4,757.0,32400.0,2,1511,0,1,4.7,4501,1511,OPERATIONAL
De Kiosk - de lekkerste verse friet sinds 1953,4635.0,2.0,21.4,757.0,32400.0,2,1511,0,1,4.2,4501,1511,OPERATIONAL
De Smickelaer,4635.0,2.0,21.4,757.0,32400.0,2,1511,0,1,4.5,4501,1511,OPERATIONAL
Eetcafé en Bierbrouwerij De Drie Koningen,1030.0,2.1,36.5,153.0,31800.0,1,1512,0,1,4.3,4503,1512,OPERATIONAL
Fonteyn Groede,1030.0,2.1,36.5,153.0,31800.0,1,1512,0,1,4.6,4503,1512,OPERATIONAL
Beachhouse The Vrijbuyter,1030.0,2.1,36.5,153.0,31800.0,1,1512,0,1,4.2,4503,1512,OPERATIONAL
Restaurant de Deining,1030.0,2.1,36.5,153.0,31800.0,1,1512,0,1,4.4,4503,1512,CLOSED_PERMANENTLY
Beachhouse 25 BRESKENS,1030.0,2.1,36.5,153.0,31800.0,1,1512,0,1,4.3,4503,1512,OPERATIONAL
The Sawmill Cafe,1030.0,2.1,36.5,153.0,31800.0,1,1512,0,0,4.6,4503,1512,OPERATIONAL
Dutch Bargain,1030.0,2.1,36.5,153.0,31800.0,1,1512,0,1,4.4,4503,1512,OPERATIONAL
Grand Café Nieuwvliet,410.0,2.2,37.5,200.0,45700.0,1,1513,0,1,3.4,4504,1513,OPERATIONAL
Restaurant de Vijf Weeghen,410.0,2.2,37.5,200.0,45700.0,1,1513,0,1,4.4,4504,1513,OPERATIONAL
De Strandganger,410.0,2.2,37.5,200.0,45700.0,1,1513,0,1,4.4,4504,1513,OPERATIONAL
Fritura 't Gemaal,410.0,2.2,37.5,200.0,45700.0,1,1513,0,1,4.3,4504,1513,OPERATIONAL
Restaurant Céleste,545.0,2.1,28.200000000000003,96.0,33900.0,2,1514,0,1,4.4,4505,1514,OPERATIONAL
Le Sommet,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,3.8,4506,1515,OPERATIONAL
Caricole,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,4.2,4506,1515,OPERATIONAL
Columbia,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,3.9,4506,1515,OPERATIONAL
Restaurant Dell'arte,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,4.7,4506,1515,OPERATIONAL
Moio Beach,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,4.1,4506,1515,OPERATIONAL
Amuzee,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,3.9,4506,1515,OPERATIONAL
Blueness Bar Restaurant,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,4.4,4506,1515,OPERATIONAL
AIRrepublic,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,4.2,4506,1515,OPERATIONAL
Pure C,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,4.7,4506,1515,OPERATIONAL
Il Gabbiano,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,3.9,4506,1515,OPERATIONAL
Come 2 Sea,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,4.1,4506,1515,OPERATIONAL
Just Enjoy,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,4.9,4506,1515,OPERATIONAL
De Piraat,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,4.1,4506,1515,OPERATIONAL
L'Ambiance,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,3.7,4506,1515,CLOSED_PERMANENTLY
Restaurant De Branding,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,4.0,4506,1515,CLOSED_PERMANENTLY
La Spezia Beachburger,730.0,1.9,48.4,408.0,22200.0,1,1515,0,1,4.2,4506,1515,OPERATIONAL
De Zwaan,1450.0,2.2,7.9,239.0,31500.0,1,1516,0,1,4.3,4507,1516,OPERATIONAL
Bakkerij Goethals,1450.0,2.2,7.9,239.0,31500.0,1,1516,0,1,4.3,4507,1516,CLOSED_PERMANENTLY
Het Droomijsje,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.2,4511,1518,OPERATIONAL
Amuse,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.4,4511,1518,OPERATIONAL
Ons Dagelijk Kost,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.4,4511,1518,OPERATIONAL
Gino's grillhuis,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.4,4511,1518,OPERATIONAL
Pizzeria la Casa,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,0,4.5,4511,1518,OPERATIONAL
Restaurant Schoneveld,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,3.9,4511,1518,OPERATIONAL
Da Bruno,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.5,4511,1518,OPERATIONAL
The Bounty,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,0,4.5,4511,1518,CLOSED_PERMANENTLY
't Halve Maentje,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.0,4511,1518,OPERATIONAL
Frietkotter,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.6,4511,1518,OPERATIONAL
Restaurant Bistro de Kluiver,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.2,4511,1518,OPERATIONAL
Loods Tien,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.4,4511,1518,OPERATIONAL
Breskens aan Zee,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.4,4511,1518,OPERATIONAL
Food Plaza,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,1,0,5.0,4511,1518,OPERATIONAL
Elsje Fiederelsje,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.4,4511,1518,OPERATIONAL
Spetters,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.5,4511,1518,OPERATIONAL
The Shack,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.6,4511,1518,OPERATIONAL
Restaurant Gusto,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,3.6,4511,1518,OPERATIONAL
J&B,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.5,4511,1518,OPERATIONAL
The Junction,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.0,4511,1518,CLOSED_PERMANENTLY
Centrum Qi,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.3,4511,1518,OPERATIONAL
Boulevard 1,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.4,4511,1518,OPERATIONAL
Spuiplein 41,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,1,4.3,4511,1518,OPERATIONAL
Escobar,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,0,4.4,4511,1518,OPERATIONAL
Café Centraal,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,0,0,4.4,4511,1518,OPERATIONAL
The Neighbour,4600.0,2.0,41.900000000000006,646.0,42200.0,2,1518,1,0,4.3,4511,1518,OPERATIONAL
De Kromme Watergang,720.0,1.9,8.6,136.0,26900.0,3,1519,0,1,4.7,4513,1519,OPERATIONAL
Restaurant 'La Marmite',2295.0,2.1,10.399999999999999,314.0,32300.0,2,1520,0,1,4.4,4515,1520,OPERATIONAL
Mauritshof,2295.0,2.1,10.399999999999999,314.0,32300.0,2,1520,0,1,4.4,4515,1520,OPERATIONAL
Restaurant Delausanne,2295.0,2.1,10.399999999999999,314.0,32300.0,2,1520,0,1,4.2,4515,1520,OPERATIONAL
Café La Porte d'Or,2295.0,2.1,10.399999999999999,314.0,32300.0,2,1520,0,0,4.2,4515,1520,OPERATIONAL
Cafetaria FAMILIE CHEN,2295.0,2.1,10.399999999999999,314.0,32300.0,2,1520,0,0,4.1,4515,1520,OPERATIONAL
Restaurant 'Baron',1555.0,2.1,6.699999999999999,189.0,35300.0,3,1521,0,1,4.3,4521,1521,OPERATIONAL
Cote D'Azur,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.1,4524,1523,OPERATIONAL
De Smoef,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,0,4.1,4524,1523,OPERATIONAL
Rivers,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.3,4524,1523,OPERATIONAL
De Friterie,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.1,4524,1523,OPERATIONAL
Grill restaurant Passie,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.6,4524,1523,OPERATIONAL
Hart van Sluis,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.3,4524,1523,OPERATIONAL
De Lindenhoeve Lodge,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,3.8,4524,1523,OPERATIONAL
Garage 3 - Coffee & More,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.1,4524,1523,OPERATIONAL
Het HavenHuis,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.0,4524,1523,OPERATIONAL
V.o.f. Restaurant Clein,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.8,4524,1523,CLOSED_PERMANENTLY
V.O.F. Frituurke 't Zwin,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.3,4524,1523,OPERATIONAL
Barsa,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.5,4524,1523,OPERATIONAL
Restaurant La Trinité,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.6,4524,1523,OPERATIONAL
Restaurant de Vijverhoeve,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.6,4524,1523,OPERATIONAL
De Eetboetiek V.O.F.,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.4,4524,1523,OPERATIONAL
Restaurant Ecluse,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.5,4524,1523,OPERATIONAL
Tearoom and pancake Peter & Paul B.V.,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,0,4.3,4524,1523,OPERATIONAL
Eetcafé de Zevende Hemel,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.2,4524,1523,OPERATIONAL
Eetcafé Kaai 10,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.3,4524,1523,OPERATIONAL
Grieks restaurant Elia,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.4,4524,1523,OPERATIONAL
Restaurant De Smul,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,3.2,4524,1523,CLOSED_PERMANENTLY
Reggy's,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.1,4524,1523,OPERATIONAL
't Populierenhof B.V.,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,3.8,4524,1523,OPERATIONAL
De Frietstal,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.4,4524,1523,OPERATIONAL
Mineral,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.1,4524,1523,OPERATIONAL
Restaurant 't Zwin,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.2,4524,1523,OPERATIONAL
De Schaapskooi,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.2,4524,1523,OPERATIONAL
Het Wapen van Sluis,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.0,4524,1523,OPERATIONAL
D' Ouwe Schuure,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.4,4524,1523,OPERATIONAL
Molenzicht,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,4.3,4524,1523,OPERATIONAL
Restaurant Tea Room Balmoral,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,3.9,4524,1523,OPERATIONAL
Restaurant Andric B.V.,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,3.6,4524,1523,OPERATIONAL
Molen Van Sluis,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,3.9,4524,1523,OPERATIONAL
De Drie Wijzen,2340.0,2.0,54.7,456.0,31700.0,2,1523,0,1,3.8,4524,1523,OPERATIONAL
Zwinplaza - Basserie De Zwinhoeve,310.0,2.0,40.4,176.0,36500.0,3,1524,0,1,4.2,4525,1524,OPERATIONAL
De Zeemeeuw,310.0,2.0,40.4,176.0,36500.0,3,1524,0,1,3.9,4525,1524,OPERATIONAL
Ambachterij Touch,310.0,2.0,40.4,176.0,36500.0,3,1524,0,1,3.8,4525,1524,OPERATIONAL
Restaurant De Parlevinker,310.0,2.0,40.4,176.0,36500.0,3,1524,0,1,4.0,4525,1524,OPERATIONAL
Restaurant Rotisserie Grenzeloos,310.0,2.0,40.4,176.0,36500.0,3,1524,0,1,4.2,4525,1524,OPERATIONAL
Restaurant Feestzaal In den Wijngaard,2345.0,2.0,20.0,302.0,37400.0,2,1525,0,1,4.6,4527,1525,OPERATIONAL
V.O.F. Roos Garden,2345.0,2.0,20.0,302.0,37400.0,2,1525,0,1,4.2,4527,1525,OPERATIONAL
Het Kleine Café,2345.0,2.0,20.0,302.0,37400.0,2,1525,0,0,4.4,4527,1525,OPERATIONAL
Restaurant De Kaaipoort,2345.0,2.0,20.0,302.0,37400.0,2,1525,0,1,4.2,4527,1525,OPERATIONAL
Café - Restaurant De Tol,910.0,2.2,16.9,93.0,39200.0,2,1527,0,1,4.3,4529,1527,OPERATIONAL
't Krekeltje,910.0,2.2,16.9,93.0,39200.0,2,1527,0,1,4.0,4529,1527,OPERATIONAL
Luwak,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.7,4531,1528,OPERATIONAL
Kamar makan,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.7,4531,1528,CLOSED_PERMANENTLY
Asian Restaurant \'De Lange Muur\',2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.4,4531,1528,OPERATIONAL
Westbeer,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.1,4531,1528,OPERATIONAL
Porgy & Bess,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,0,4.5,4531,1528,OPERATIONAL
Cafetaria 't Centrum,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.0,4531,1528,OPERATIONAL
Restaurant 'D'Ouwe Kercke',2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.1,4531,1528,OPERATIONAL
Grand Café Ter Nose,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.4,4531,1528,OPERATIONAL
SYDNEY greet & eat,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.4,4531,1528,CLOSED_PERMANENTLY
Bar De Markies,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,0,3.5,4531,1528,CLOSED_PERMANENTLY
Het Arsenaal Pizzeria Italiano,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,0,4.1,4531,1528,CLOSED_PERMANENTLY
Bakker Bart,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,0,3.7,4531,1528,CLOSED_PERMANENTLY
Restaurant La Vie,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.2,4531,1528,OPERATIONAL
The Flying Dutchman,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,0,4.5,4531,1528,OPERATIONAL
CuliNeuze,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.1,4531,1528,OPERATIONAL
Greek Restaurant Delphi,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.5,4531,1528,OPERATIONAL
'T Gerecht restaurant & more,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.1,4531,1528,OPERATIONAL
Cafe \'Wilhelmina\',2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,0,4.5,4531,1528,OPERATIONAL
"Da Vinci Food, Drinks & Events",2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.0,4531,1528,CLOSED_PERMANENTLY
Grand Café - Restaurant de Graanbeurs,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.4,4531,1528,OPERATIONAL
Grieks Restaurant Apostolis,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.5,4531,1528,OPERATIONAL
Cafe \'Du Commerce\',2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.2,4531,1528,OPERATIONAL
Gelato - vicenza,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.7,4531,1528,CLOSED_PERMANENTLY
Pizzeria Bella Italia,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,0,3.5,4531,1528,CLOSED_PERMANENTLY
Café \'De Groote Slock\',2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,0,4.1,4531,1528,OPERATIONAL
Grillrestaurant El Banco,2530.0,1.5,72.4,1255.0,33900.0,2,1528,0,1,4.1,4531,1528,CLOSED_PERMANENTLY
Happy Garden,7110.0,1.9,74.5,1682.0,33100.0,1,1529,0,1,3.9,4532,1529,OPERATIONAL
Restaurant Rosaura,7110.0,1.9,74.5,1682.0,33100.0,1,1529,0,1,4.0,4532,1529,OPERATIONAL
Bakkerij van de Velde,7110.0,1.9,74.5,1682.0,33100.0,1,1529,0,1,4.5,4532,1529,OPERATIONAL
BBQ & Grillas restaurant 't Vijverhof,7110.0,1.9,74.5,1682.0,33100.0,1,1529,0,1,4.3,4532,1529,CLOSED_PERMANENTLY
Petit Paris,3200.0,2.0,74.3,1389.0,36700.0,3,1532,0,1,3.7,4536,1532,OPERATIONAL
Chinees Restaurant/Frituur Azië,3200.0,2.0,74.3,1389.0,36700.0,3,1532,0,1,3.7,4536,1532,OPERATIONAL
Café Driewegen,3200.0,2.0,74.3,1389.0,36700.0,3,1532,0,1,4.4,4536,1532,OPERATIONAL
Shoarma Anatolia,3970.0,2.2,74.0,1521.0,41700.0,3,1533,0,1,4.0,4537,1533,CLOSED_PERMANENTLY
Cafeteria the Q bus,3970.0,2.2,74.0,1521.0,41700.0,3,1533,0,0,4.2,4537,1533,OPERATIONAL
Mongu,3970.0,2.2,74.0,1521.0,41700.0,3,1533,0,1,4.085146853146845,4537,1533,CLOSED_PERMANENTLY
Traiteur Friso,3970.0,2.2,74.0,1521.0,41700.0,3,1533,0,1,4.2,4537,1533,OPERATIONAL
Broodjesservice.nl,285.0,2.2,72.9,885.0,34400.0,1,1534,0,1,3.3,4538,1534,OPERATIONAL
Cantecleer Partyservice Rent & Event,285.0,2.2,72.9,885.0,34400.0,1,1534,0,1,2.3,4538,1534,OPERATIONAL
Wok Plaza,2275.0,2.1,5.7,344.0,34200.0,1,1536,0,1,4.0,4541,1536,OPERATIONAL
Eeterij Bie Ons,2935.0,2.2,18.3,332.0,31500.0,3,1537,0,1,4.4,4542,1537,OPERATIONAL
De Molenhoek,2935.0,2.2,18.3,332.0,31500.0,3,1537,0,1,4.2,4542,1537,OPERATIONAL
Restaurant de Braakman,2935.0,2.2,18.3,332.0,31500.0,3,1537,0,1,3.7,4542,1537,OPERATIONAL
BR3AD Lunchbar,2935.0,2.2,18.3,332.0,31500.0,3,1537,0,1,4.5,4542,1537,OPERATIONAL
Café de Griete,2825.0,2.3,7.3999999999999995,220.0,38200.0,1,1538,0,0,4.3,4543,1538,OPERATIONAL
Wapen van Zeeland Het,2825.0,2.3,7.3999999999999995,220.0,38200.0,1,1538,0,0,5.0,4543,1538,CLOSED_PERMANENTLY
DELICIIS,3915.0,2.0,16.9,507.0,41000.0,2,1539,0,0,4.6,4551,1539,OPERATIONAL
De Gastronoom,3915.0,2.0,16.9,507.0,41000.0,2,1539,0,1,4.3,4551,1539,OPERATIONAL
Herberg D' ouwe Brug,3915.0,2.0,16.9,507.0,41000.0,2,1539,0,1,4.0,4551,1539,OPERATIONAL
Cafe Reseda,3915.0,2.0,16.9,507.0,41000.0,2,1539,0,0,4.1,4551,1539,OPERATIONAL
Café De Rijnvaart,3915.0,2.0,16.9,507.0,41000.0,2,1539,0,0,4.3,4551,1539,OPERATIONAL
Eetcafé 't Stremijn,3915.0,2.0,16.9,507.0,41000.0,2,1539,0,0,4.1,4551,1539,OPERATIONAL
Nieuw Phoenix,3915.0,2.0,16.9,507.0,41000.0,2,1539,0,1,4.085146853146845,4551,1539,CLOSED_PERMANENTLY
Mosselrestaurant De Oude Haven,2060.0,2.2,15.6,280.0,38400.0,2,1540,0,1,4.5,4553,1540,OPERATIONAL
Restaurant de Mosselbank B.V.,2060.0,2.2,15.6,280.0,38400.0,2,1540,0,1,4.6,4553,1540,OPERATIONAL
In den Vlaemschen Pot,2060.0,2.2,15.6,280.0,38400.0,2,1540,0,1,4.3,4553,1540,OPERATIONAL
Restaurant / Café \'De Zwaan\',2060.0,2.2,15.6,280.0,38400.0,2,1540,0,1,4.5,4553,1540,OPERATIONAL
Place du Marché,2060.0,2.2,15.6,280.0,38400.0,2,1540,0,1,4.5,4553,1540,OPERATIONAL
Auberge Des Moules,2060.0,2.2,15.6,280.0,38400.0,2,1540,0,1,4.5,4553,1540,OPERATIONAL
't Delikaatje,1890.0,2.1,16.6,227.0,35900.0,2,1541,0,1,5.0,4554,1541,OPERATIONAL
De Baeckermat,1890.0,2.1,16.6,227.0,35900.0,2,1541,0,1,4.3,4554,1541,OPERATIONAL
Café De Zaak,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,0,4.3,4561,1542,CLOSED_PERMANENTLY
' t Voske,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,3.5,4561,1542,CLOSED_PERMANENTLY
Cafe De Herleving,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,0,4.4,4561,1542,CLOSED_PERMANENTLY
De Beleving,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,0,4.6,4561,1542,OPERATIONAL
Restaurant Pizzeria Méditerranée,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,0,4.1,4561,1542,OPERATIONAL
Roes,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,3.8,4561,1542,CLOSED_PERMANENTLY
Grieks Restaurant Rhodos,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,4.2,4561,1542,OPERATIONAL
Restaurant Ravelijn,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,4.5,4561,1542,CLOSED_PERMANENTLY
Paradijs,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,4.1,4561,1542,OPERATIONAL
Restaurant Het Bonte Hert VOF Huisman & De Naeyer,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,4.2,4561,1542,OPERATIONAL
't Hemelrijk,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,4.6,4561,1542,CLOSED_PERMANENTLY
Tong Ah,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,3.7,4561,1542,OPERATIONAL
Bally's Diner,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,4.4,4561,1542,OPERATIONAL
De Meerpaal,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,0,3.3,4561,1542,CLOSED_PERMANENTLY
Restaurant Napoleon,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,4.5,4561,1542,OPERATIONAL
Mulan,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,4.6,4561,1542,OPERATIONAL
Ristorante-Pizzeria La Luna Rossa,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,0,4.4,4561,1542,OPERATIONAL
Pitta Asya,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,4.4,4561,1542,CLOSED_PERMANENTLY
Horeca Reynaert C.V.,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,0,1.0,4561,1542,OPERATIONAL
Drinck-& Eeterij Babbels,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,4.2,4561,1542,OPERATIONAL
Tapas & Loungebar El Camaron,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,3.8,4561,1542,CLOSED_PERMANENTLY
Eetcafe De Wal,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,1,3.7,4561,1542,OPERATIONAL
Café 't Anker,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,0,4.4,4561,1542,OPERATIONAL
't Perronneke,9880.0,2.0,57.300000000000004,841.0,32300.0,3,1542,0,0,4.0,4561,1542,OPERATIONAL
Lunch & Tearoom Florida,3140.0,2.2,59.2,501.0,39700.0,3,1544,0,1,3.6,4564,1544,OPERATIONAL
Café-Restaurant 'de Kroon',3140.0,2.2,59.2,501.0,39700.0,3,1544,0,1,4.0,4564,1544,OPERATIONAL
Café‚ Jo-Jo's,2365.0,2.2,54.3,281.0,41000.0,2,1547,0,0,4.6,4567,1547,OPERATIONAL
De Happerij,2365.0,2.2,54.3,281.0,41000.0,2,1547,0,1,4.3,4567,1547,OPERATIONAL
Cafe The Drowned Land,970.0,2.2,3.5,126.0,40100.0,1,1548,0,0,4.4,4568,1548,OPERATIONAL
Fietscafe en feestzaal Sint Benedictus / Confiserie De Pekker Nieuw-Namen,970.0,2.2,3.5,126.0,40100.0,1,1548,0,1,4.4,4568,1548,OPERATIONAL
Pavilion Restaurant 't Schor,955.0,2.1,9.7,83.0,30200.0,2,1549,0,1,4.3,4569,1549,OPERATIONAL
Kint & Co.,955.0,2.1,9.7,83.0,30200.0,2,1549,0,1,4.7,4569,1549,OPERATIONAL
In 't Zicht der Schelde,955.0,2.1,9.7,83.0,30200.0,2,1549,0,0,4.4,4569,1549,OPERATIONAL
