pc4,INWONER,INW_014,INW_1524,INW_2544,INW_4564,INW_65PL,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,UITKMINAOW,OAD,P_LINK_HH,P_HINK_HH,AV5_CAFE,AV5_CAFTAR,AV5_HOTEL,AV5_RESTAU,median_inc
9003,905.0,140.0,125.0,185.0,285.0,170.0,90.0,0.0,0.0,2.3,65.0,114.0,,,3.0,1.0,1.0,2.0,
9004,35.0,5.0,,5.0,10.0,10.0,100.0,,,2.8,,6.0,,,1.0,2.0,1.0,4.4,35300.0
9005,1710.0,285.0,205.0,375.0,500.0,345.0,90.0,0.0,0.0,2.2,110.0,243.0,33.7,18.8,1.5,1.0,0.4,1.0,35200.0
9006,40.0,5.0,10.0,,10.0,,100.0,,,4.3,,8.0,,,2.0,1.2,0.1,1.9,32700.0
9007,80.0,10.0,15.0,10.0,30.0,20.0,100.0,,,2.2,,18.0,35.0,20.2,2.3,5.4,3.1,17.5,38000.0
9008,1100.0,195.0,120.0,260.0,320.0,205.0,90.0,0.0,0.0,2.3,60.0,144.0,29.6,23.0,2.8,1.1,0.0,2.0,
9009,90.0,20.0,10.0,20.0,25.0,10.0,100.0,,,2.8,5.0,30.0,,,2.6,0.7,0.0,2.0,30200.0
9011,1365.0,275.0,130.0,330.0,395.0,235.0,90.0,0.0,0.0,2.3,105.0,169.0,39.5,18.4,1.1,0.0,0.0,1.1,38300.0
9012,630.0,135.0,55.0,155.0,180.0,105.0,100.0,0.0,0.0,2.4,25.0,75.0,39.8,16.5,2.9,2.0,0.0,2.4,36200.0
9013,170.0,20.0,20.0,30.0,65.0,30.0,100.0,,,2.2,10.0,31.0,24.5,29.1,1.5,1.0,0.3,3.0,37800.0
9014,355.0,70.0,40.0,65.0,110.0,60.0,90.0,0.0,,2.4,20.0,53.0,25.0,28.8,1.0,1.0,0.7,3.0,38600.0
9021,315.0,55.0,40.0,75.0,85.0,60.0,100.0,0.0,,2.3,15.0,49.0,46.3,16.9,1.0,1.0,1.9,3.0,32500.0
9022,1155.0,230.0,115.0,215.0,375.0,225.0,90.0,0.0,0.0,2.5,70.0,149.0,,,0.3,0.3,1.0,2.4,40000.0
9023,330.0,70.0,40.0,55.0,105.0,55.0,90.0,0.0,0.0,2.4,20.0,42.0,,,0.1,0.2,1.0,3.0,37500.0
9024,560.0,75.0,55.0,120.0,155.0,160.0,90.0,0.0,0.0,2.1,25.0,86.0,21.2,24.8,0.0,0.0,0.0,3.8,
9025,135.0,30.0,15.0,25.0,50.0,20.0,90.0,10.0,,2.5,10.0,43.0,34.9,26.5,0.0,1.9,0.5,3.3,34800.0
9026,145.0,15.0,25.0,10.0,60.0,30.0,90.0,10.0,,2.5,5.0,36.0,,,0.1,0.3,0.0,2.1,35700.0
9027,305.0,50.0,45.0,65.0,105.0,45.0,100.0,0.0,0.0,2.6,15.0,36.0,23.5,26.5,1.4,3.5,0.1,3.6,33100.0
9031,405.0,60.0,55.0,70.0,135.0,80.0,90.0,0.0,0.0,2.3,25.0,60.0,45.3,14.1,10.0,12.0,2.1,18.8,34500.0
9032,80.0,5.0,10.0,15.0,25.0,25.0,100.0,,,2.2,,29.0,32.0,21.6,2.0,0.0,0.0,4.0,34700.0
9033,990.0,145.0,140.0,185.0,320.0,200.0,90.0,0.0,0.0,2.5,45.0,121.0,34.3,17.9,4.0,0.7,0.0,3.5,31000.0
9034,1050.0,145.0,125.0,195.0,310.0,275.0,90.0,0.0,0.0,2.1,85.0,144.0,,,0.5,0.2,0.0,4.0,33800.0
9035,3240.0,520.0,375.0,610.0,1045.0,685.0,100.0,0.0,0.0,2.3,135.0,371.0,29.3,17.2,1.0,1.1,0.0,1.7,33300.0
9036,2640.0,440.0,280.0,515.0,775.0,630.0,90.0,0.0,0.0,2.3,145.0,347.0,41.2,15.1,3.4,3.5,0.0,5.4,31900.0
9037,85.0,20.0,10.0,20.0,25.0,10.0,100.0,,,3.0,,13.0,,,5.0,3.1,0.0,1.1,34100.0
9038,380.0,60.0,40.0,70.0,120.0,90.0,100.0,0.0,,2.4,20.0,72.0,37.0,16.0,3.8,1.8,0.0,3.1,
9041,2520.0,480.0,280.0,620.0,720.0,425.0,90.0,0.0,0.0,2.3,175.0,306.0,34.1,14.5,3.8,1.9,0.0,1.6,38000.0
9043,195.0,20.0,25.0,40.0,75.0,35.0,100.0,,,2.1,15.0,38.0,41.3,16.2,4.5,4.8,0.0,2.5,47100.0
9044,795.0,140.0,95.0,175.0,235.0,150.0,100.0,0.0,0.0,2.3,55.0,172.0,32.5,18.7,1.0,1.0,0.0,8.7,
9045,925.0,145.0,120.0,195.0,270.0,195.0,90.0,0.0,0.0,2.3,55.0,178.0,,,0.0,1.0,0.5,11.5,
9047,1730.0,285.0,200.0,355.0,550.0,340.0,90.0,0.0,0.0,2.2,150.0,221.0,47.1,11.0,0.9,1.3,1.0,12.7,
9051,7580.0,1225.0,810.0,1515.0,2210.0,1820.0,90.0,0.0,0.0,2.3,605.0,678.0,32.2,16.1,1.0,1.0,0.0,7.0,35600.0
9053,165.0,20.0,20.0,20.0,75.0,30.0,100.0,0.0,,2.6,10.0,50.0,34.4,14.5,1.6,7.2,1.1,13.3,36100.0
9054,395.0,65.0,40.0,95.0,115.0,80.0,90.0,10.0,0.0,2.1,35.0,63.0,32.4,21.1,45.1,41.2,5.2,79.1,
9055,955.0,135.0,110.0,190.0,300.0,225.0,90.0,0.0,0.0,2.3,50.0,301.0,32.3,18.2,2.0,0.1,1.2,8.4,27400.0
9056,425.0,50.0,60.0,80.0,145.0,90.0,100.0,0.0,0.0,2.3,35.0,124.0,42.1,14.7,2.0,0.0,1.0,8.0,42400.0
9057,320.0,40.0,40.0,65.0,105.0,65.0,90.0,10.0,0.0,2.2,15.0,91.0,30.1,20.8,2.0,0.0,1.0,6.8,42200.0
9061,2310.0,370.0,275.0,460.0,655.0,550.0,90.0,0.0,0.0,2.3,160.0,340.0,31.9,20.7,2.1,0.0,1.0,6.2,33000.0
9062,1830.0,255.0,210.0,355.0,475.0,535.0,100.0,0.0,0.0,2.0,145.0,370.0,,,2.7,0.2,1.0,6.3,35900.0
9063,735.0,130.0,90.0,170.0,205.0,145.0,100.0,0.0,0.0,2.5,70.0,198.0,40.2,21.4,0.0,0.5,1.0,8.7,
9064,620.0,75.0,85.0,105.0,215.0,140.0,90.0,0.0,0.0,2.2,40.0,96.0,37.2,17.8,1.0,4.0,1.0,6.0,
9067,175.0,25.0,10.0,30.0,65.0,50.0,100.0,0.0,,2.4,5.0,63.0,40.7,11.2,2.0,1.0,0.0,4.9,33700.0
9071,245.0,30.0,45.0,45.0,85.0,45.0,90.0,10.0,,2.2,20.0,43.0,38.3,16.4,1.4,1.0,0.2,4.8,
9072,320.0,65.0,35.0,80.0,90.0,45.0,90.0,0.0,,2.5,25.0,64.0,41.9,14.5,2.8,2.6,0.0,2.2,31300.0
9073,1430.0,270.0,155.0,325.0,365.0,315.0,90.0,0.0,0.0,2.4,90.0,179.0,47.3,14.0,4.0,5.6,0.1,5.8,40500.0
9074,2680.0,505.0,290.0,610.0,795.0,470.0,90.0,0.0,0.0,2.4,195.0,306.0,40.1,13.5,0.0,2.9,0.9,8.1,38400.0
9075,250.0,35.0,30.0,40.0,95.0,50.0,90.0,10.0,,2.1,30.0,23.0,37.5,14.5,0.1,0.3,1.0,4.2,37800.0
9076,4870.0,805.0,555.0,960.0,1360.0,1190.0,90.0,0.0,10.0,2.2,385.0,479.0,43.6,14.0,3.0,5.7,0.0,5.7,
9077,715.0,125.0,95.0,160.0,240.0,95.0,90.0,10.0,0.0,2.3,65.0,78.0,38.3,15.4,67.9,65.0,6.1,115.5,
9078,970.0,150.0,115.0,180.0,355.0,175.0,90.0,0.0,0.0,2.2,70.0,82.0,,,3.3,6.1,0.4,10.3,36000.0
9079,1720.0,275.0,200.0,350.0,570.0,330.0,90.0,10.0,0.0,2.2,165.0,158.0,27.5,19.6,68.8,67.0,6.4,117.8,
9081,405.0,60.0,40.0,70.0,150.0,80.0,90.0,10.0,0.0,2.2,35.0,354.0,16.3,31.2,69.9,63.3,7.7,113.4,
9082,25.0,,,5.0,10.0,,100.0,,,2.7,,20.0,,,70.0,61.0,6.0,113.0,33900.0
9083,205.0,25.0,20.0,30.0,70.0,55.0,90.0,10.0,,2.0,15.0,1374.0,,,25.4,30.2,4.0,48.9,32200.0
9084,3170.0,625.0,330.0,670.0,915.0,630.0,90.0,10.0,0.0,2.5,120.0,826.0,,,2.0,3.2,2.9,2.0,34700.0
9085,20.0,,,,10.0,,100.0,,,2.1,,802.0,35.8,19.5,3.7,1.5,2.3,4.7,31900.0
9086,225.0,50.0,15.0,35.0,85.0,40.0,100.0,0.0,,2.4,5.0,428.0,39.2,19.2,1.0,1.0,2.0,1.6,
9087,50.0,10.0,10.0,10.0,15.0,10.0,90.0,,,3.0,,47.0,,,0.4,0.0,0.0,1.8,33600.0
9088,1135.0,220.0,125.0,225.0,355.0,215.0,90.0,0.0,0.0,2.4,85.0,146.0,55.4,8.9,6.3,13.3,5.0,14.1,39100.0
9089,570.0,80.0,70.0,135.0,185.0,100.0,90.0,10.0,,2.2,45.0,74.0,27.0,20.3,5.2,12.0,5.0,13.0,35300.0
9091,225.0,40.0,15.0,45.0,65.0,60.0,90.0,0.0,,2.4,10.0,19.0,27.1,23.6,7.2,14.0,5.0,15.0,29500.0
9101,8855.0,1390.0,945.0,1970.0,2215.0,2340.0,90.0,0.0,0.0,2.1,960.0,988.0,42.6,12.0,5.9,8.7,2.2,6.6,30800.0
9102,1070.0,200.0,135.0,215.0,345.0,180.0,100.0,0.0,0.0,2.6,65.0,740.0,34.6,16.9,2.8,2.9,0.1,2.0,29400.0
9103,2670.0,490.0,395.0,430.0,910.0,445.0,100.0,0.0,0.0,2.6,140.0,739.0,,,5.4,9.1,3.7,9.8,
9104,5585.0,915.0,690.0,1170.0,1550.0,1260.0,100.0,0.0,0.0,2.4,460.0,564.0,,,1.7,0.0,0.0,0.8,34600.0
9105,1140.0,215.0,150.0,260.0,325.0,190.0,100.0,0.0,0.0,2.6,70.0,113.0,38.4,15.9,3.4,5.7,0.0,2.5,
9106,40.0,,5.0,,15.0,10.0,100.0,,,2.2,,28.0,,,4.3,7.4,0.0,5.3,38500.0
9107,55.0,10.0,10.0,10.0,15.0,5.0,90.0,,,2.8,,9.0,44.4,14.5,1.0,0.0,0.2,1.2,
9108,1185.0,225.0,150.0,270.0,345.0,190.0,100.0,0.0,0.0,2.5,80.0,167.0,26.0,19.2,1.1,0.0,0.4,1.5,29400.0
9109,270.0,50.0,45.0,55.0,85.0,35.0,100.0,0.0,,2.9,15.0,69.0,33.6,21.5,4.8,7.1,1.4,5.0,
9111,500.0,110.0,55.0,100.0,145.0,90.0,100.0,0.0,0.0,2.4,30.0,150.0,34.0,16.1,3.1,2.7,0.2,2.5,
9112,675.0,100.0,70.0,105.0,235.0,160.0,90.0,0.0,0.0,2.4,30.0,144.0,,,5.5,12.0,5.0,13.3,
9113,980.0,180.0,145.0,190.0,300.0,165.0,100.0,0.0,0.0,2.8,55.0,131.0,,,5.0,8.5,3.9,11.1,
9114,970.0,210.0,135.0,215.0,275.0,135.0,100.0,0.0,0.0,2.8,60.0,110.0,35.9,11.5,2.1,0.0,0.2,2.1,
9121,120.0,15.0,15.0,15.0,45.0,35.0,100.0,,,2.7,5.0,125.0,,,2.8,0.0,0.1,2.1,35500.0
9122,50.0,10.0,5.0,10.0,20.0,10.0,90.0,,,2.3,,10.0,,,5.0,10.7,4.7,12.8,35300.0
9123,905.0,170.0,105.0,175.0,220.0,235.0,100.0,0.0,0.0,2.4,60.0,138.0,40.8,13.3,1.0,0.1,0.1,3.3,33100.0
9124,45.0,5.0,10.0,10.0,15.0,,100.0,,,3.0,,12.0,42.7,12.1,0.0,0.0,0.0,3.0,35800.0
9125,185.0,30.0,20.0,35.0,65.0,30.0,100.0,0.0,,2.6,10.0,67.0,39.5,13.9,1.7,1.0,1.0,4.2,33500.0
9131,850.0,155.0,105.0,200.0,230.0,165.0,100.0,0.0,0.0,2.3,50.0,95.0,42.5,11.0,3.0,1.0,1.0,2.2,31200.0
9132,570.0,90.0,70.0,125.0,190.0,90.0,90.0,10.0,0.0,2.2,60.0,63.0,,,2.7,1.0,1.0,2.1,31000.0
9133,1135.0,220.0,115.0,285.0,325.0,190.0,100.0,0.0,0.0,2.3,90.0,133.0,38.9,17.6,3.0,1.0,1.0,1.0,
9134,360.0,85.0,25.0,90.0,85.0,75.0,90.0,0.0,,2.4,20.0,66.0,33.0,18.3,2.9,0.0,0.0,1.9,
9135,240.0,45.0,30.0,50.0,70.0,45.0,100.0,0.0,,2.4,20.0,60.0,38.3,16.8,2.1,0.4,0.1,1.3,
9136,225.0,20.0,35.0,40.0,80.0,50.0,100.0,,,2.1,20.0,79.0,50.9,12.4,1.0,0.0,0.0,1.3,
9137,950.0,200.0,120.0,215.0,285.0,130.0,100.0,0.0,0.0,2.6,35.0,109.0,46.6,12.6,3.0,0.4,0.8,0.9,
9138,355.0,45.0,50.0,55.0,130.0,75.0,100.0,0.0,,2.4,20.0,58.0,50.5,8.6,2.1,0.0,0.0,1.7,
9141,325.0,40.0,30.0,50.0,125.0,80.0,90.0,10.0,,1.9,35.0,62.0,,,1.9,0.7,0.2,2.5,25900.0
9142,220.0,30.0,20.0,45.0,75.0,55.0,90.0,0.0,0.0,2.1,20.0,86.0,36.2,13.7,1.3,0.6,0.2,1.5,27800.0
9143,380.0,50.0,30.0,70.0,125.0,100.0,90.0,0.0,0.0,2.0,50.0,60.0,,,2.7,3.3,1.5,4.5,29300.0
9144,210.0,35.0,20.0,40.0,75.0,35.0,90.0,0.0,,2.4,15.0,23.0,35.4,16.5,1.2,0.4,0.1,1.5,40600.0
9145,1290.0,220.0,165.0,290.0,390.0,225.0,90.0,0.0,0.0,2.4,120.0,167.0,,,5.9,9.4,4.5,12.0,35700.0
9146,70.0,15.0,5.0,15.0,20.0,10.0,100.0,,,3.0,,9.0,50.4,8.9,2.1,2.0,1.0,3.1,
9147,395.0,85.0,45.0,105.0,105.0,55.0,100.0,0.0,,2.5,20.0,56.0,,,2.3,2.0,1.0,2.0,40600.0
9148,65.0,5.0,10.0,10.0,25.0,15.0,100.0,,,2.8,,12.0,,,2.0,1.9,1.0,2.2,
9151,1600.0,280.0,185.0,350.0,470.0,315.0,90.0,0.0,0.0,2.2,165.0,215.0,,,6.8,8.1,4.1,9.7,37600.0
9152,35.0,5.0,,5.0,10.0,10.0,100.0,,,2.0,5.0,37.0,,,5.7,8.9,4.5,11.0,55700.0
9153,240.0,40.0,25.0,55.0,70.0,45.0,90.0,10.0,,2.3,20.0,41.0,,,6.0,12.0,5.0,12.6,
9154,75.0,15.0,10.0,10.0,30.0,10.0,90.0,10.0,,3.0,5.0,24.0,37.7,15.3,1.0,2.0,7.0,13.0,
9155,215.0,35.0,35.0,50.0,65.0,30.0,100.0,,,2.6,10.0,28.0,39.6,19.8,1.0,2.0,6.3,13.0,38600.0
9156,120.0,20.0,25.0,15.0,35.0,20.0,100.0,,,2.9,,26.0,41.7,19.0,5.0,10.0,10.0,22.9,45500.0
9161,1250.0,190.0,105.0,270.0,345.0,340.0,90.0,0.0,0.0,2.2,50.0,313.0,35.5,20.8,5.0,10.0,10.0,23.0,39300.0
9162,445.0,80.0,50.0,110.0,120.0,85.0,90.0,10.0,,2.2,20.0,119.0,42.7,16.4,2.0,4.0,8.0,5.0,41300.0
9163,1240.0,175.0,140.0,280.0,375.0,270.0,90.0,10.0,0.0,2.0,60.0,282.0,45.2,11.6,2.9,2.1,1.0,2.9,33800.0
9164,740.0,135.0,85.0,190.0,190.0,135.0,90.0,10.0,0.0,2.2,30.0,206.0,46.7,11.8,3.0,1.0,0.0,2.8,40600.0
9166,935.0,105.0,85.0,190.0,300.0,260.0,90.0,10.0,0.0,1.8,45.0,317.0,,,2.7,0.9,0.0,1.8,33700.0
9171,845.0,180.0,75.0,205.0,220.0,160.0,90.0,0.0,0.0,2.4,55.0,92.0,,,2.9,0.0,0.0,1.9,31200.0
9172,1750.0,275.0,205.0,345.0,500.0,430.0,90.0,0.0,0.0,2.2,140.0,248.0,,,1.0,0.0,0.0,0.9,35100.0
9173,90.0,5.0,10.0,15.0,35.0,20.0,90.0,10.0,,2.1,5.0,27.0,,,0.0,0.0,0.0,0.0,35800.0
9174,90.0,15.0,5.0,15.0,35.0,20.0,100.0,,,2.4,10.0,18.0,,,1.0,0.0,0.0,1.0,37400.0
9175,130.0,15.0,25.0,20.0,55.0,20.0,100.0,0.0,,2.6,,20.0,,,2.0,0.6,0.0,2.1,36600.0
9176,75.0,10.0,15.0,10.0,25.0,15.0,100.0,,,2.8,,10.0,59.8,6.1,18.6,36.7,2.0,40.6,40000.0
9177,60.0,10.0,,15.0,20.0,15.0,90.0,,,2.5,5.0,12.0,53.8,5.9,17.6,37.3,2.1,39.0,
9178,200.0,30.0,20.0,45.0,65.0,40.0,90.0,10.0,,2.2,10.0,20.0,50.3,9.3,17.5,38.2,2.8,39.7,35700.0
9201,8250.0,1390.0,920.0,2200.0,2230.0,1510.0,90.0,10.0,10.0,2.0,1220.0,1995.0,28.9,21.0,17.1,37.8,1.9,39.5,45300.0
9202,8190.0,1410.0,915.0,2195.0,2155.0,1520.0,80.0,10.0,10.0,2.1,1100.0,1622.0,36.7,19.0,9.0,28.4,1.1,27.7,43800.0
9203,9595.0,1095.0,865.0,1845.0,2310.0,3485.0,90.0,10.0,0.0,1.9,905.0,1991.0,,,19.0,36.1,1.1,41.0,34000.0
9204,8305.0,1515.0,995.0,1765.0,2395.0,1635.0,90.0,10.0,0.0,2.4,680.0,1079.0,27.9,21.2,19.1,36.1,1.8,40.9,35900.0
9205,4780.0,850.0,670.0,1150.0,1525.0,585.0,90.0,10.0,10.0,2.3,480.0,823.0,,,5.2,19.0,2.7,21.9,41400.0
9206,75.0,20.0,15.0,15.0,25.0,5.0,90.0,,,3.0,,610.0,36.9,18.6,1.1,7.1,1.1,8.3,42000.0
9207,6205.0,1160.0,805.0,1470.0,1895.0,875.0,90.0,10.0,10.0,2.5,385.0,1007.0,10.7,46.3,0.7,8.8,0.9,6.7,39000.0
9211,250.0,45.0,75.0,30.0,65.0,35.0,90.0,0.0,0.0,2.5,10.0,328.0,,,0.0,3.0,0.1,1.9,36600.0
9212,1670.0,300.0,230.0,350.0,475.0,315.0,100.0,0.0,0.0,2.5,115.0,271.0,,,0.3,0.1,0.0,2.1,38000.0
9213,665.0,70.0,70.0,55.0,250.0,215.0,100.0,0.0,0.0,2.5,20.0,172.0,32.4,19.2,1.7,0.2,0.9,5.0,35600.0
9214,40.0,,,,15.0,15.0,90.0,,,1.8,,44.0,24.9,30.2,2.1,0.3,0.0,4.2,38600.0
9215,240.0,35.0,35.0,40.0,80.0,50.0,100.0,0.0,,2.5,10.0,18.0,31.2,22.1,9.6,17.3,0.3,23.0,33500.0
9216,1685.0,280.0,230.0,305.0,520.0,345.0,100.0,0.0,0.0,2.5,100.0,146.0,24.4,19.5,2.3,0.0,1.9,4.9,44200.0
9217,455.0,70.0,80.0,95.0,150.0,65.0,100.0,0.0,,2.6,20.0,46.0,40.5,18.7,6.0,4.0,0.1,9.3,34200.0
9218,1690.0,275.0,230.0,325.0,510.0,350.0,100.0,0.0,0.0,2.5,90.0,185.0,29.9,21.3,5.8,4.9,0.1,5.8,29800.0
9219,320.0,50.0,40.0,55.0,110.0,70.0,100.0,0.0,,2.5,15.0,39.0,40.5,16.3,7.5,5.0,0.0,6.1,32200.0
9221,1345.0,200.0,175.0,265.0,435.0,270.0,100.0,0.0,0.0,2.3,105.0,169.0,46.6,11.7,9.4,10.0,0.0,5.5,37400.0
9222,1210.0,215.0,165.0,245.0,380.0,205.0,100.0,0.0,0.0,2.7,75.0,89.0,37.8,14.2,6.6,5.8,0.0,5.4,37400.0
9223,905.0,150.0,115.0,215.0,265.0,165.0,100.0,0.0,0.0,2.4,105.0,162.0,38.6,19.3,1.3,1.1,0.9,1.0,34200.0
9231,6030.0,990.0,640.0,1285.0,1650.0,1470.0,100.0,0.0,0.0,2.2,530.0,662.0,33.9,20.0,3.6,3.3,1.8,2.3,34700.0
9233,1185.0,205.0,130.0,280.0,360.0,215.0,100.0,0.0,0.0,2.4,95.0,145.0,35.9,20.2,1.0,2.6,2.0,5.8,32100.0
9241,2035.0,365.0,260.0,420.0,620.0,370.0,90.0,0.0,0.0,2.4,130.0,124.0,30.9,24.4,1.1,1.1,0.0,2.9,32400.0
9243,1910.0,290.0,230.0,375.0,625.0,390.0,90.0,0.0,0.0,2.3,115.0,184.0,,,3.1,10.8,2.6,14.4,33400.0
9244,3590.0,445.0,350.0,580.0,1125.0,1090.0,90.0,0.0,0.0,2.1,465.0,441.0,36.3,18.6,5.7,5.9,0.9,3.0,32400.0
9245,1680.0,265.0,255.0,305.0,585.0,270.0,90.0,0.0,0.0,2.5,120.0,104.0,22.3,28.3,5.5,4.2,0.3,1.9,
9246,80.0,10.0,15.0,5.0,35.0,15.0,100.0,,,2.7,,28.0,26.2,24.9,6.7,4.2,0.0,1.2,38000.0
9247,4805.0,875.0,595.0,985.0,1315.0,1035.0,90.0,0.0,0.0,2.4,320.0,445.0,40.0,15.4,7.8,7.1,1.4,7.4,39800.0
9248,830.0,135.0,115.0,155.0,320.0,110.0,100.0,0.0,0.0,2.7,45.0,61.0,34.2,15.9,1.8,3.7,2.2,4.1,37800.0
9249,1015.0,210.0,125.0,235.0,285.0,155.0,100.0,0.0,0.0,2.7,45.0,103.0,23.3,20.5,0.0,2.9,0.9,6.4,43600.0
9251,9720.0,1575.0,1060.0,1900.0,2690.0,2500.0,90.0,0.0,10.0,2.2,780.0,866.0,30.0,25.9,0.9,3.0,1.2,8.5,
9254,4915.0,790.0,495.0,1045.0,1330.0,1255.0,90.0,0.0,0.0,2.2,315.0,568.0,31.8,17.8,6.1,8.5,2.6,8.0,33800.0
9255,1600.0,290.0,165.0,315.0,445.0,385.0,90.0,0.0,0.0,2.4,85.0,214.0,36.7,18.2,5.3,2.0,1.6,2.9,35500.0
9256,765.0,115.0,100.0,145.0,265.0,140.0,90.0,0.0,0.0,2.3,50.0,153.0,32.5,20.8,3.6,0.7,2.9,3.8,32700.0
9257,2285.0,395.0,260.0,510.0,710.0,405.0,100.0,0.0,0.0,2.5,195.0,198.0,35.0,15.2,6.7,5.5,2.8,9.3,47000.0
9258,910.0,165.0,110.0,205.0,275.0,155.0,100.0,0.0,0.0,2.4,60.0,97.0,32.8,18.8,6.3,5.3,0.9,6.0,52000.0
9261,1570.0,275.0,200.0,320.0,495.0,285.0,100.0,0.0,0.0,2.5,85.0,111.0,40.9,22.1,1.2,2.0,1.0,6.1,37300.0
9262,1370.0,225.0,170.0,300.0,425.0,245.0,100.0,0.0,0.0,2.4,95.0,148.0,27.0,29.0,0.1,1.2,0.2,0.8,
9263,1885.0,330.0,230.0,410.0,550.0,360.0,100.0,0.0,0.0,2.5,100.0,189.0,41.9,17.0,4.2,4.0,1.4,3.3,29300.0
9264,405.0,60.0,60.0,70.0,135.0,80.0,100.0,0.0,0.0,2.2,20.0,162.0,49.5,11.8,4.8,5.4,0.0,3.7,37200.0
9265,635.0,140.0,75.0,120.0,210.0,95.0,100.0,0.0,,2.6,25.0,53.0,43.1,11.2,10.2,11.1,0.0,5.9,41500.0
9269,3560.0,530.0,400.0,700.0,1065.0,870.0,90.0,0.0,0.0,2.3,315.0,413.0,32.1,18.5,6.5,9.3,0.0,4.7,
9271,5015.0,785.0,545.0,1055.0,1405.0,1220.0,100.0,0.0,0.0,2.3,525.0,603.0,33.6,17.0,4.5,5.2,0.0,3.0,
9281,4295.0,795.0,515.0,985.0,1215.0,790.0,100.0,0.0,0.0,2.4,425.0,463.0,40.4,15.2,2.6,3.0,0.0,8.9,45800.0
9283,1285.0,225.0,180.0,275.0,390.0,210.0,100.0,0.0,0.0,2.5,80.0,111.0,39.9,14.1,7.7,4.0,0.9,9.0,41700.0
9284,1205.0,200.0,160.0,295.0,405.0,140.0,100.0,0.0,,2.4,110.0,126.0,44.1,10.1,5.0,3.9,0.1,4.4,34000.0
9285,5685.0,1020.0,650.0,1210.0,1505.0,1295.0,90.0,0.0,0.0,2.3,420.0,575.0,43.3,10.3,6.5,2.7,1.0,2.2,
9286,1080.0,190.0,140.0,230.0,355.0,165.0,100.0,0.0,0.0,2.4,100.0,111.0,41.8,14.9,9.8,4.2,1.0,2.6,
9287,1795.0,320.0,230.0,405.0,575.0,270.0,100.0,0.0,0.0,2.4,225.0,283.0,43.9,13.5,3.9,4.6,0.0,9.3,
9288,2440.0,455.0,325.0,555.0,690.0,415.0,100.0,0.0,0.0,2.4,230.0,276.0,,,3.5,3.5,1.3,6.6,
9289,1730.0,320.0,240.0,400.0,465.0,305.0,100.0,0.0,0.0,2.5,130.0,204.0,33.3,20.5,0.4,0.3,0.0,2.3,
9291,5570.0,855.0,665.0,1170.0,1495.0,1385.0,90.0,0.0,0.0,2.2,495.0,620.0,31.1,17.7,5.6,4.5,0.0,9.5,40700.0
9292,75.0,15.0,10.0,15.0,20.0,10.0,100.0,,,2.9,,14.0,33.2,22.3,3.1,1.1,0.0,3.0,39300.0
9293,455.0,85.0,35.0,105.0,145.0,85.0,90.0,0.0,0.0,2.3,30.0,36.0,25.9,28.4,4.5,2.4,0.0,5.1,
9294,815.0,145.0,115.0,155.0,275.0,120.0,100.0,0.0,0.0,2.5,50.0,86.0,,,7.5,5.5,0.0,11.9,34100.0
9295,600.0,110.0,75.0,135.0,185.0,90.0,100.0,0.0,,2.5,40.0,65.0,40.1,14.4,5.9,4.5,0.0,7.6,39900.0
9296,315.0,55.0,50.0,55.0,110.0,50.0,100.0,,,2.7,15.0,59.0,37.7,11.9,5.1,4.5,0.0,4.2,43500.0
9297,95.0,10.0,25.0,15.0,30.0,15.0,100.0,,,2.4,10.0,64.0,42.6,12.5,10.5,13.8,4.4,24.3,36900.0
9298,2940.0,545.0,365.0,680.0,875.0,480.0,100.0,0.0,0.0,2.5,260.0,266.0,22.5,31.3,9.9,14.2,4.7,23.0,
9299,620.0,110.0,80.0,140.0,220.0,70.0,100.0,0.0,0.0,2.6,60.0,339.0,23.3,43.7,5.5,7.0,3.5,12.3,44400.0
9301,11295.0,1585.0,1000.0,2005.0,2920.0,3790.0,90.0,0.0,0.0,2.1,880.0,1111.0,37.8,19.6,6.2,9.0,5.0,15.2,38100.0
9302,3440.0,690.0,415.0,715.0,1145.0,475.0,90.0,0.0,0.0,2.5,230.0,919.0,,,5.4,9.0,4.9,15.0,35700.0
9304,235.0,25.0,25.0,35.0,95.0,50.0,100.0,0.0,,2.4,10.0,23.0,51.4,16.2,4.4,5.1,2.9,9.4,41400.0
9305,335.0,50.0,30.0,60.0,120.0,75.0,100.0,0.0,,2.3,30.0,68.0,35.4,20.4,10.7,14.5,4.8,24.4,44700.0
9306,110.0,15.0,10.0,10.0,25.0,50.0,100.0,,,2.0,5.0,53.0,26.6,22.9,9.3,14.9,4.9,25.7,37600.0
9307,205.0,20.0,20.0,35.0,85.0,45.0,90.0,10.0,,2.0,25.0,45.0,,,11.9,13.9,4.1,26.3,37300.0
9311,1495.0,245.0,160.0,305.0,470.0,315.0,90.0,0.0,0.0,2.4,110.0,648.0,,,9.5,10.2,4.0,18.6,27500.0
9312,1040.0,125.0,100.0,170.0,320.0,320.0,90.0,0.0,0.0,2.2,50.0,544.0,24.5,32.5,5.2,3.7,1.1,8.4,26300.0
9313,160.0,15.0,15.0,35.0,60.0,30.0,80.0,10.0,0.0,2.1,10.0,171.0,28.7,25.7,5.9,3.5,1.0,9.0,42700.0
